"","seqnames","start","end","width","strand","gene_id"
"545","chr12",110953881,110954001,121,"+","100316673"
"546","chr8",86535414,86535532,119,"-","100316677"
"547","chr2",104269018,104269097,80,"-","100316678"
"548","chr3",34537386,34537464,79,"+","100316679"
"549","chr8",130883141,130883220,80,"+","100316680"
"550","chr9",20836695,20836772,78,"-","100316681"
"551","chr12",55746920,55746999,80,"-","100316682"
"552","chr13",110694017,110694096,80,"+","100316683"
"553","chr15",12101247,12101329,83,"+","100316684"
"554","chr15",50720571,50720660,90,"-","100316685"
"555","chr18",11998870,11998947,78,"-","100316686"
"556","chr10",44079482,44079574,93,"+","100316688"
"557","chr10",92625530,92625648,119,"+","100316689"
"558","chr11",119251786,119251875,90,"+","100316690"
"559","chr12",18186049,18186166,118,"+","100316692"
"560","chr12",40949299,40949398,100,"-","100316693"
"561","chr15",101153319,101236265,82947,"+","100316694"
"562","chr15",79205658,79205730,73,"-","100316695"
"563","chr15",79913281,79913354,74,"-","100316696"
"564","chr16",32267536,32267669,134,"-","100316697"
"565","chr16",33105447,33105531,85,"+","100316698"
"566","chr18",12873320,12873404,85,"+","100316699"
"567","chr18",35713064,35717970,4907,"+","100316700"
"568","chr2",115464461,115464549,89,"+","100316703"
"569","chr2",151793265,151793353,89,"-","100316704"
"570","chr3",138189385,138189449,65,"+","100316706"
"571","chr5",30497279,30497356,78,"+","100316709"
"572","chr7",29868655,29868713,59,"-","100316710"
"573","chr7",30558313,30558395,83,"+","100316711"
"574","chr8",108139366,108139473,108,"+","100316712"
"575","chr8",13189031,13189098,68,"-","100316713"
"576","chr14",78591180,78591285,106,"-","100316715"
"577","chr13",21988787,21988918,132,"-","100316716"
"578","chr7",88673678,88676384,2707,"+","100316717"
"579","chr9",104328443,104328517,75,"+","100316725"
"580","chr14",78710956,78711107,152,"-","100316733"
"581","chr12",110833166,110833240,75,"+","100316735"
"582","chr15",35590586,35590673,88,"-","100316736"
"583","chr16",20604525,20604609,85,"+","100316739"
"584","chr11",69448902,69449021,120,"-","100316749"
"585","chr12",110950527,110950646,120,"+","100316751"
"586","chr13",21537029,21537109,81,"+","100316752"
"587","chr11",21244591,21244678,88,"-","100316753"
"588","chrY_random",41945067,41957306,12240,"+","100316755"
"589","chr2",92032134,92032231,98,"+","100316756"
"590","chr7",87297776,87297901,126,"-","100316758"
"591","chr2",10399537,10399657,121,"+","100316770"
"592","chr14",62371058,62371175,118,"-","100316771"
"593","chr9",8246786,8246881,96,"+","100316772"
"594","chr18",6490562,6490644,83,"-","100316773"
"595","chr15",76046041,76046103,63,"-","100316774"
"596","chr8",73449424,73449517,94,"+","100316777"
"597","chr10",80291542,80291615,74,"+","100316778"
"598","chrX",70237418,70237483,66,"+","100316779"
"599","chr18",10785444,10785565,122,"+","100316783"
"600","chr2",10398777,10398899,123,"+","100316802"
"601","chr5",83227969,83228090,122,"-","100316803"
"602","chr12",102259883,102260003,121,"-","100316805"
"603","chr2",10389122,10389240,119,"+","100316806"
"604","chr3",88340223,88340304,82,"-","100316808"
"605","chr17",36054834,36054914,81,"+","100316810"
"606","chr10",77103969,77104052,84,"+","100316811"
"607","chr12",103923138,103923230,93,"-","100316812"
"608","chr16",18284301,18284371,71,"-","100316814"
"609","chr2",138645665,138645743,79,"+","100316816"
"610","chr7",142757845,142757965,121,"+","100316818"
"611","chr8",126546541,126546622,82,"+","100316819"
"612","chr1",186646286,186646367,82,"-","100316821"
"613","chrX",69835327,69835433,107,"-","100316827"
"614","chr2",10439782,10439906,125,"+","100316831"
"615","chr3",133618437,133903605,285169,"-","100316832"
"616","chr16",11254461,11254538,78,"-","100316833"
"617","chr2",10435061,10435158,98,"+","100316834"
"618","chr11",69476545,69476627,83,"+","100316840"
"619","chr5",93217477,93217588,112,"-","100316841"
"620","chr12",68757729,68770258,12530,"-","100316870"
"621","chr5",138070351,138084130,13780,"+","100316903"
"622","chr12",112779157,112779277,121,"+","100316932"
"623","chr4",126430799,126546938,116140,"+","100317"
"624","chr5",63205062,63279557,74496,"+","100322896"
"625","chr7",52071740,52096179,24440,"+","100328588"
"626","chr4",132382840,132399084,16245,"-","100336"
"627","chr4",132288881,132313086,24206,"-","100340"
"628","chr4",133036048,133043855,7808,"+","100342"
"629","chr7",117189878,117190061,184,"+","100379145"
"630","chr4",155577393,155583693,6301,"+","100382"
"631","chr4",129138923,129165676,26754,"+","100383"
"632","chr18",37112343,38001526,889184,"+","100384868"
"633","chr17",49443804,49452285,8482,"-","100415784"
"634","chr11",99725790,99726885,1096,"+","100415785"
"635","chr4",53453285,53635350,182066,"+","100434"
"636","chr6",79768025,79768358,334,"+","100463512"
"637","chr4",115500697,115508788,8092,"+","100465"
"638","chr4",118634572,118641515,6944,"+","100470"
"639","chr4",102676711,102684570,7860,"-","100473"
"640","chr5",139947170,139960445,13276,"-","100494"
"641","chr17",29194419,29215906,21488,"-","100499420"
"642","chrX",136845487,136845551,65,"+","100499512"
"643","chr7",6756298,6756381,84,"+","100499513"
"644","chr2",32568327,32568408,82,"-","100499514"
"645","chr12",110986088,110986170,83,"+","100499517"
"646","chr6",133669475,133669593,119,"-","100499520"
"647","chr9",31066907,31066970,64,"-","100499521"
"648","chr1",53753289,53753411,123,"+","100499525"
"649","chr8",98487444,98487506,63,"+","100499527"
"650","chrX",159312850,159312927,78,"-","100499528"
"651","chr2",158464319,158464376,58,"+","100499529"
"652","chr16",32821788,32877852,56065,"-","100502698"
"653","chrX",80732015,80733263,1249,"-","100502723"
"654","chr18",78135206,78231766,96561,"+","100502841"
"655","chr3",32371243,32390891,19649,"-","100502876"
"656","chr6",136350341,136364090,13750,"-","100502936"
"657","chr13",93843259,93844710,1452,"+","100502942"
"658","chr3",121337856,121346403,8548,"-","100503044"
"659","chr3",105799875,105817564,17690,"-","100503311"
"660","chr7",110975037,110976442,1406,"-","100503605"
"661","chr10",79593179,79602112,8934,"-","100503659"
"662","chr5",108329547,108338024,8478,"+","100503670"
"663","chr16",4935164,4939585,4422,"-","100503704"
"664","chr13",60306832,60317379,10548,"+","100503759"
"665","chr7",119511822,119556618,44797,"+","100504195"
"666","chr11",88547268,88579581,32314,"-","100504473"
"667","chr14",33472305,33498458,26154,"-","100504518"
"668","chr14",48160568,48188109,27542,"-","100504663"
"669","chr6",85758045,85760034,1990,"-","100504710"
"670","chr9",114310213,114320319,10107,"+","100504715"
"671","chr12",113649234,113661409,12176,"-","100504733"
"672","chr3",67696142,68430404,734263,"+","100505386"
"673","chr5",39059723,39076065,16343,"-","100515"
"674","chrX",143445144,143445229,86,"+","100526460"
"675","chr15",84781956,84782053,98,"-","100526461"
"676","chrX",143499448,143499545,98,"+","100526462"
"677","chr10",95021865,95021955,91,"-","100526463"
"678","chr8",16168757,16168838,82,"-","100526464"
"679","chr10",80734342,80734432,91,"+","100526465"
"680","chr11",4039367,4039449,83,"+","100526466"
"681","chr11",51940248,51940338,91,"+","100526467"
"682","chr11",106644007,106644073,67,"-","100526469"
"683","chr12",17362198,17362280,83,"+","100526470"
"684","chr12",110826153,110826241,89,"+","100526472"
"685","chr13",63402507,63402591,85,"-","100526474"
"686","chr14",58417261,58417324,64,"+","100526476"
"687","chr16",44558159,44558242,84,"-","100526478"
"688","chr19",58986163,58986249,87,"-","100526480"
"689","chr2",10394167,10394250,84,"+","100526482"
"690","chr2",10405305,10424982,19678,"+","100526484"
"691","chr2",28588798,28588871,74,"+","100526498"
"692","chr2",30576730,30576813,84,"+","100526499"
"693","chr4",40940728,40940791,64,"+","100526501"
"694","chr4",58453884,58453970,87,"-","100526502"
"695","chr7",19672177,19672241,65,"+","100526504"
"696","chr7",27961025,27961112,88,"-","100526505"
"697","chr7",68982197,68982288,92,"-","100526506"
"698","chr7",69127175,69127245,71,"-","100526507"
"699","chr7",108030820,108030923,104,"-","100526508"
"700","chr8",24253045,24253134,90,"-","100526510"
"701","chr8",111460760,111460838,79,"+","100526511"
"702","chrX",35563618,35563697,80,"+","100526512"
"703","chrX",100768424,100768472,49,"+","100526513"
"704","chrX",130609855,130609936,82,"+","100526514"
"705","chr12",111516258,111516339,82,"-","100526515"
"706","chr10",101144121,101475856,331736,"+","100526516"
"707","chr10",91599885,91599968,84,"-","100526517"
"708","chr11",119876081,119876167,87,"+","100526518"
"709","chr12",110826802,110826890,89,"+","100526519"
"710","chr14",65206952,65212798,5847,"+","100526520"
"711","chr2",10397969,10410308,12340,"+","100526522"
"712","chr3",27483822,27483917,96,"-","100526525"
"713","chr7",69191067,69191134,68,"-","100526527"
"714","chr8",86732724,86732806,83,"-","100526528"
"715","chrX",143443984,143444070,87,"+","100526529"
"716","chr7",68830158,68830237,80,"-","100526531"
"717","chr12",82267138,82267221,84,"+","100526532"
"718","chr14",26353925,26354009,85,"+","100526533"
"719","chr17",27085001,27085064,64,"-","100526534"
"720","chr2",10410743,10410829,87,"+","100526538"
"721","chr3",88018407,88025782,7376,"+","100526540"
"722","chr7",68880423,68880488,66,"-","100526541"
"723","chr7",68871135,68871214,80,"-","100526543"
"724","chr7",68828010,68828078,69,"-","100526544"
"725","chr12",88778629,88778707,79,"-","100526546"
"726","chr12",113347449,113347533,85,"+","100526547"
"727","chr19",42354572,42354660,89,"-","100526549"
"728","chr2",10418124,10418210,87,"+","100526552"
"729","chr2",10415137,10422531,7395,"+","100526553"
"730","chr2",25298299,25298354,56,"+","100526555"
"731","chr2",179992241,179992316,76,"+","100526556"
"732","chr5",35363698,35363764,67,"+","100526557"
"733","chr7",68935405,68935467,63,"-","100526558"
"734","chr7",135431883,135431949,67,"-","100526559"
"735","chr9",69304751,69304838,88,"+","100526560"
"736","chr17",10512784,10514006,1223,"+","100526796"
"737","chr10",23505153,23505257,105,"-","100529074"
"738","chr10",23505560,23505627,68,"-","100529075"
"739","chr11",77994804,77994848,45,"-","100529076"
"740","chr11",77996561,77996615,55,"-","100529077"
"741","chr17",36192761,36195316,2556,"-","100529082"
"742","chr5",64300137,64360136,60000,"-","100532"
"743","chr5",121364827,121371656,6830,"+","100535"
"744","chr5",94768774,94813359,44586,"+","100554"
"745","chr5",87838965,87853228,14264,"-","100559"
"746","chr5",128076036,128097762,21727,"-","100561"
"747","chr5",105948490,106037973,89484,"+","100604"
"748","chr5",111077438,111082401,4964,"-","100608"
"749","chr5",135845823,135852667,6845,"+","100609"
"750","chr5",151374218,151397100,22883,"-","100637"
"751","chr5",136514366,136520863,6498,"+","100647"
"752","chr5",104952696,104983230,30535,"+","100662"
"753","chr5",130271434,130293129,21696,"-","100678"
"754","chr5",145529661,145620642,90982,"+","100683"
"755","chr5",33556167,33560887,4721,"-","100689"
"756","chr5",105699721,105722718,22998,"-","100702"
"757","chr5",114615527,114700767,85241,"+","100705"
"758","chr5",151476402,151613245,136844,"+","100710"
"759","chr13",93917355,93962238,44884,"-","100715"
"760","chr5",87318794,87335962,17169,"-","100727"
"761","chr5",31117129,31168479,51351,"+","100732"
"762","chr5",73872294,73952033,79740,"+","100737"
"763","chr5",114550342,114572933,22592,"+","100756"
"764","chr5",29895782,30002617,106836,"+","100763"
"765","chr5",121059069,121062598,3530,"-","100764"
"766","chr5",36833253,36928875,95623,"-","100855"
"767","chr5",111258089,111268796,10708,"-","100900"
"768","chr5",24092568,24099171,6604,"+","100910"
"769","chr5",130731489,130817437,85949,"+","100929"
"770","chr5",31216159,31223646,7488,"+","100952"
"771","chr5",42016215,42099394,83180,"-","100972"
"772","chr5",72904543,72950884,46342,"-","100978"
"773","chr5",3928054,4080204,152151,"+","100986"
"774","chr5",31501354,31504676,3323,"-","101023"
"775","chr6",47827554,47858483,30930,"+","101095"
"776","chr6",113339254,113364565,25312,"+","101100"
"777","chr2",164611057,164618270,7214,"+","101113"
"778","chr6",13530689,13558063,27375,"-","101118"
"779","chr6",113365313,113369334,4022,"-","101122"
"780","chr6",128359462,128374928,15467,"-","101142"
"781","chr6",13575675,13627966,52292,"-","101148"
"782","chr6",25693735,25759226,65492,"-","101185"
"783","chr6",127396858,127444257,47400,"+","101187"
"784","chr6",47903389,47915298,11910,"+","101197"
"785","chr6",3407089,3444498,37410,"-","101202"
"786","chr6",113316655,113327514,10860,"-","101206"
"787","chr6",49193920,49214051,20132,"-","101214"
"788","chr6",34830426,34860831,30406,"-","101240"
"789","chr6",113554766,113566945,12180,"+","101314"
"790","chr6",126826217,126871857,45641,"-","101320"
"791","chr6",97060938,97098877,37940,"-","101351"
"792","chr6",119429686,119433904,4219,"+","101358"
"793","chr6",29119230,29129584,10355,"-","101359"
"794","chr6",92722693,92851435,128743,"-","101401"
"795","chr7",17256680,17261054,4375,"-","101434"
"796","chr7",140912618,140974409,61792,"-","101437"
"797","chr7",148414687,148448650,33964,"+","101471"
"798","chr7",138009399,138056816,47418,"+","101476"
"799","chr7",106806314,106859850,53537,"-","101488"
"800","chr7",148043296,148049630,6335,"+","101489"
"801","chr7",135754879,135839950,85072,"+","101490"
"802","chr7",29144623,29157681,13059,"-","101497"
"803","chr7",134940588,134947316,6729,"+","101502"
"804","chr7",149194455,149246939,52485,"-","101513"
"805","chr7",51047261,51052126,4866,"+","101533"
"806","chr7",17428283,17455810,27528,"+","101540"
"807","chr7",34894567,34918287,23721,"-","101543"
"808","chr7",25368857,25372660,3804,"-","101544"
"809","chr7",125856125,125880532,24408,"+","101565"
"810","chr7",52003999,52032884,28886,"+","101568"
"811","chr7",89797124,89926362,129239,"+","101592"
"812","chr7",134234950,134237563,2614,"+","101602"
"813","chr7",134534350,134537135,2786,"-","101604"
"814","chr7",53080593,53086314,5722,"-","101612"
"815","chr7",148106801,148114439,7639,"+","101613"
"816","chr7",146434381,146453152,18772,"+","101631"
"817","chr7",54245766,54263784,18019,"-","101685"
"818","chr7",109826094,109835840,9747,"-","101700"
"819","chr7",109082625,109163473,80849,"+","101706"
"820","chr4",83101585,83132294,30710,"-","101739"
"821","chr7",29392656,29416034,23379,"-","101744"
"822","chr7",151774556,151924448,149893,"-","101772"
"823","chr7",29943848,29954860,11013,"-","101809"
"824","chr7",36177171,36181786,4616,"-","101831"
"825","chr7",48734244,48755260,21017,"-","101835"
"826","chr7",104629466,104689908,60443,"+","101861"
"827","chr7",112880244,112885899,5656,"-","101867"
"828","chr7",87470179,87485105,14927,"-","101869"
"829","chr7",31348359,31352981,4623,"+","101883"
"830","chr8",113334392,113370703,36312,"-","101943"
"831","chr8",86770125,86773660,3536,"-","101966"
"832","chr8",97856184,97871413,15230,"+","101985"
"833","chr8",13869641,13881639,11999,"+","101994"
"834","chr8",107257903,107265534,7632,"+","102022"
"835","chr8",23573086,23587351,14266,"-","102032"
"836","chr8",127414199,127421605,7407,"-","102058"
"837","chr8",87356181,87359381,3201,"+","102060"
"838","chr8",107898804,107906762,7959,"+","102075"
"839","chr8",88364890,88584541,219652,"+","102093"
"840","chr8",3393008,3456600,63593,"+","102098"
"841","chr8",42076266,42219080,142815,"-","102103"
"842","chr10",80847173,80854298,7126,"+","102115"
"843","chr8",97098841,97125626,26786,"-","102122"
"844","chr8",108227552,108232068,4517,"-","102124"
"845","chr8",47118615,47209500,90886,"-","102141"
"846","chr8",126520216,126545209,24994,"-","102162"
"847","chr8",80073296,80105237,31942,"+","102182"
"848","chr8",122604995,122625372,20378,"-","102193"
"849","chr8",4253102,4256220,3119,"+","102209"
"850","chr8",24283418,24318925,35508,"-","102247"
"851","chr8",125641274,125659085,17812,"+","102278"
"852","chr8",46391156,46418550,27395,"-","102294"
"853","chr8",13255963,13288126,32164,"-","102323"
"854","chr8",11611583,11635754,24172,"-","102334"
"855","chr8",113370500,113406134,35635,"+","102339"
"856","chr9",71352154,71440167,88014,"-","102371"
"857","chr9",57598518,57613667,15150,"-","102414"
"858","chr9",44103756,44113754,9999,"-","102423"
"859","chr9",123276058,123371782,95725,"+","102436"
"860","chr9",64658818,64767474,108657,"+","102442"
"861","chr9",119266499,119302915,36417,"+","102448"
"862","chr9",56785307,56786205,899,"+","102462"
"863","chr9",95653061,95745698,92638,"-","102502"
"864","chr9",114665954,114690947,24994,"-","102545"
"865","chr9",122084997,122203492,118496,"-","102566"
